Applicant_ID,Applicant_Gender,Owned_Car,Owned_Realty,Total_Children,Total_Income,Income_Type,Education_Type,Family_Status,Housing_Type,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Job_Title,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt,Status
5028644,F      ,0,1,0,405000,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,33,6,0,8,1
5028645,F      ,0,1,0,405000,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,33,6,0,11,1
5028646,F      ,0,1,0,405000,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,33,6,0,55,1
5028683,M      ,0,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Laborers                                          ,2,27,9,0,13,1
5028684,M      ,0,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Laborers                                          ,2,27,9,0,10,1
5028685,M      ,0,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Laborers                                          ,2,27,9,0,3,1
5028686,M      ,0,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Laborers                                          ,2,27,9,0,4,1
5028687,M      ,0,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Laborers                                          ,2,27,9,0,5,1
5028688,M      ,0,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Laborers                                          ,2,27,9,0,12,1
5028689,M      ,0,1,0,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Laborers                                          ,2,27,9,0,21,1
5028691,F      ,1,1,0,360000,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,Core staff                                        ,2,30,2,1,11,1
5028692,F      ,1,1,0,360000,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,Core staff                                        ,2,30,2,1,11,1
5028693,F      ,1,1,1,180000,Commercial associate                              ,Higher education                                  ,Separated                                         ,House / apartment                                 ,1,0,0,0,Core staff                                        ,2,51,20,0,11,1
5028694,F      ,1,1,1,180000,Commercial associate                              ,Higher education                                  ,Separated                                         ,House / apartment                                 ,1,0,0,0,Core staff                                        ,2,51,20,0,40,1
5028695,F      ,1,1,1,180000,Commercial associate                              ,Higher education                                  ,Separated                                         ,House / apartment                                 ,1,0,0,0,Core staff                                        ,2,51,20,0,53,1
5028696,F      ,1,1,1,180000,Commercial associate                              ,Higher education                                  ,Separated                                         ,House / apartment                                 ,1,0,0,0,Core staff                                        ,2,51,20,0,43,1
5028697,M      ,1,0,1,270000,Working                                           ,Higher education                                  ,Married                                           ,Rented apartment                                  ,1,0,1,0,Laborers                                          ,3,30,1,0,25,1
5028698,M      ,1,0,1,270000,Working                                           ,Higher education                                  ,Married                                           ,Rented apartment                                  ,1,0,1,0,Laborers                                          ,3,30,1,0,17,1
5028699,M      ,1,0,1,270000,Working                                           ,Higher education                                  ,Married                                           ,Rented apartment                                  ,1,0,1,0,Laborers                                          ,3,30,1,0,28,1
5028700,M      ,1,0,1,270000,Working                                           ,Higher education                                  ,Married                                           ,Rented apartment                                  ,1,0,1,0,Laborers                                          ,3,30,1,0,35,1
5028701,F      ,0,1,0,112500,Working                                           ,Secondary / secondary special                     ,Single / not married                              ,Rented apartment                                  ,1,0,0,0,Cooking staff                                     ,1,38,2,4,12,1
5028720,M      ,1,1,0,225000,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,Managers                                          ,2,42,4,0,48,1
5028722,M      ,1,1,0,225000,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,1,Managers                                          ,2,42,4,0,48,1
5028723,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,34,1
5028724,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,34,1
5028725,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,35,1
5028726,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,35,1
5028727,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,43,1
5028728,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,48,1
5028729,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,51,1
5028730,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,41,1
5028731,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,51,1
5028732,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,54,1
5028733,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,51,1
5028735,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,43,1
5028736,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,47,1
5028737,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,47,1
5028738,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,51,1
5028739,M      ,0,1,0,360000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,35,12,0,34,1
5028742,M      ,1,1,0,225000,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,0,Laborers                                          ,2,24,2,0,5,1
5028743,M      ,1,1,0,225000,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,0,Laborers                                          ,2,24,2,0,8,1
5028744,M      ,1,1,0,157500,Commercial associate                              ,Secondary / secondary special                     ,Single / not married                              ,House / apartment                                 ,1,0,0,1,Laborers                                          ,1,25,3,0,6,1
5028759,F      ,0,1,0,67500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Laborers                                          ,2,43,5,0,12,1
5028761,F      ,0,1,0,67500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Laborers                                          ,2,43,5,0,42,1
5028762,F      ,0,1,0,67500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,1,Laborers                                          ,2,43,5,0,12,1
5028770,F      ,0,0,0,135000,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,1,0,Accountants                                       ,2,33,5,2,9,1
5028771,F      ,0,0,0,135000,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,1,0,Accountants                                       ,2,33,5,0,4,1
5028772,F      ,0,0,0,135000,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,1,0,Accountants                                       ,2,33,5,0,4,1
5028773,F      ,0,0,0,135000,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,1,0,Accountants                                       ,2,33,5,0,18,1
5028777,F      ,0,1,0,108000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,23,4,0,10,1
5028778,F      ,0,1,0,108000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,23,4,0,11,1
5028791,F      ,0,1,2,112500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Cooking staff                                     ,4,35,3,0,2,1
5028792,F      ,0,1,2,112500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Cooking staff                                     ,4,35,3,0,11,1
5028793,F      ,0,1,2,112500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Cooking staff                                     ,4,35,3,0,7,1
5028794,F      ,0,1,2,112500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Cooking staff                                     ,4,35,3,0,8,1
5028795,F      ,0,1,2,112500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Cooking staff                                     ,4,35,3,0,1,1
5028796,F      ,0,1,2,112500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Cooking staff                                     ,4,35,3,0,11,1
5028797,F      ,0,1,2,112500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Cooking staff                                     ,4,35,3,0,11,1
5028798,F      ,0,1,2,112500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Cooking staff                                     ,4,35,3,0,2,1
5028799,F      ,0,1,2,112500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Cooking staff                                     ,4,35,3,0,3,1
5028800,F      ,0,1,2,112500,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Cooking staff                                     ,4,35,3,0,6,1
5028801,M      ,1,1,0,225000,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,54,16,0,3,1
5028802,F      ,0,0,2,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,4,44,3,0,4,1
5028803,F      ,0,0,2,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,4,44,3,2,4,1
5028817,F      ,0,1,0,450000,Working                                           ,Higher education                                  ,Civil marriage                                    ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,48,10,0,8,1
5028818,F      ,0,1,0,450000,Working                                           ,Higher education                                  ,Civil marriage                                    ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,48,10,0,43,1
5028819,F      ,0,1,0,450000,Working                                           ,Higher education                                  ,Civil marriage                                    ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,48,10,0,8,1
5028820,F      ,0,1,0,450000,Working                                           ,Higher education                                  ,Civil marriage                                    ,House / apartment                                 ,1,0,0,0,High skill tech staff                             ,2,48,10,0,30,1
5028821,M      ,1,0,0,135000,Commercial associate                              ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,1,1,Laborers                                          ,2,48,6,0,5,1
5028823,F      ,0,1,0,180000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,51,2,0,16,1
5028824,F      ,0,1,0,180000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,51,2,0,16,1
5028825,F      ,0,1,0,180000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,51,2,1,55,1
5028827,M      ,0,1,0,171000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Drivers                                           ,2,53,5,0,27,1
5028828,M      ,0,1,0,171000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Drivers                                           ,2,53,5,0,31,1
5028830,M      ,0,1,0,171000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Drivers                                           ,2,53,5,0,15,1
5028831,M      ,0,1,0,171000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Drivers                                           ,2,53,5,0,27,1
5028832,M      ,0,1,0,202500,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,41,6,0,30,1
5028833,M      ,0,1,0,202500,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,41,6,0,29,1
5028834,M      ,0,1,0,202500,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,41,6,3,50,1
5028835,M      ,0,1,0,202500,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,41,6,0,8,1
5028836,M      ,0,1,0,202500,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,41,6,0,26,1
5028837,M      ,0,1,0,202500,Working                                           ,Higher education                                  ,Married                                           ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,41,6,0,8,1
5028838,F      ,0,1,0,180000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,1,1,0,Core staff                                        ,2,44,18,0,36,1
5028842,M      ,1,1,1,135000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,3,34,2,1,5,1
5028844,M      ,1,1,1,135000,Commercial associate                              ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,3,34,2,0,9,1
5028848,M      ,1,1,1,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,3,38,9,4,36,1
5028849,M      ,1,1,1,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,3,38,9,0,5,1
5028850,M      ,1,1,1,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,3,38,9,0,27,1
5028851,M      ,1,1,1,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,3,38,9,1,40,1
5028852,M      ,1,1,1,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,3,38,9,0,41,1
5028853,M      ,1,1,1,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,3,38,9,0,58,1
5028854,M      ,1,1,1,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,3,38,9,0,41,1
5028855,M      ,1,1,1,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,3,38,9,0,34,1
5028858,M      ,1,1,1,157500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,3,38,9,1,45,1
5028861,M      ,0,1,0,270000,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,34,9,0,13,1
5028862,M      ,0,1,0,270000,Working                                           ,Secondary / secondary special                     ,Civil marriage                                    ,House / apartment                                 ,1,0,0,0,Managers                                          ,2,34,9,0,14,1
5028866,F      ,0,1,3,135000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,5,42,5,0,26,1
5028867,F      ,0,1,3,135000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,5,42,5,0,12,1
5028868,F      ,0,1,3,135000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,5,42,5,0,24,1
5028869,F      ,0,1,3,135000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,5,42,5,0,11,1
5028872,F      ,1,1,0,234000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,2,52,7,0,17,1
5028873,F      ,1,1,0,234000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,2,52,7,0,16,1
5028885,M      ,0,0,0,121500,Working                                           ,Secondary / secondary special                     ,Single / not married                              ,House / apartment                                 ,1,0,0,0,Drivers                                           ,1,28,4,0,1,1
5028889,M      ,1,1,0,270000,Working                                           ,Lower secondary                                   ,Separated                                         ,House / apartment                                 ,1,1,0,0,Laborers                                          ,1,53,11,0,48,1
5028890,M      ,1,1,0,270000,Working                                           ,Lower secondary                                   ,Separated                                         ,House / apartment                                 ,1,1,0,0,Laborers                                          ,1,53,11,0,27,1
5028891,M      ,1,1,0,270000,Working                                           ,Lower secondary                                   ,Separated                                         ,House / apartment                                 ,1,1,0,0,Laborers                                          ,1,53,11,0,52,1
5028892,M      ,1,1,0,270000,Working                                           ,Lower secondary                                   ,Separated                                         ,House / apartment                                 ,1,1,0,0,Laborers                                          ,1,53,11,0,40,1
5028893,M      ,1,1,0,270000,Working                                           ,Lower secondary                                   ,Separated                                         ,House / apartment                                 ,1,1,0,0,Laborers                                          ,1,53,11,0,15,1
5028894,M      ,1,1,0,270000,Working                                           ,Lower secondary                                   ,Separated                                         ,House / apartment                                 ,1,1,0,0,Laborers                                          ,1,53,11,0,23,1
5028895,M      ,1,1,0,270000,Working                                           ,Lower secondary                                   ,Separated                                         ,House / apartment                                 ,1,1,0,0,Laborers                                          ,1,53,11,0,28,1
5028896,M      ,1,1,0,270000,Working                                           ,Lower secondary                                   ,Separated                                         ,House / apartment                                 ,1,1,0,0,Laborers                                          ,1,53,11,0,27,1
5028898,M      ,1,1,0,270000,Working                                           ,Lower secondary                                   ,Separated                                         ,House / apartment                                 ,1,1,0,0,Laborers                                          ,1,53,11,0,52,1
5028899,M      ,1,1,0,270000,Working                                           ,Lower secondary                                   ,Separated                                         ,House / apartment                                 ,1,1,0,0,Laborers                                          ,1,53,11,0,34,1
5028900,M      ,1,1,0,270000,Working                                           ,Lower secondary                                   ,Separated                                         ,House / apartment                                 ,1,1,0,0,Laborers                                          ,1,53,11,0,34,1
5028901,M      ,1,1,0,270000,Working                                           ,Lower secondary                                   ,Separated                                         ,House / apartment                                 ,1,1,0,0,Laborers                                          ,1,53,11,0,47,1
5028902,F      ,0,0,0,67500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,28,6,0,35,1
5028903,F      ,0,0,0,67500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,28,6,0,11,1
5028904,F      ,0,0,0,67500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,28,6,0,13,1
5028905,F      ,0,0,0,67500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,28,6,0,27,1
5028906,F      ,0,0,0,67500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,28,6,0,16,1
5028907,F      ,0,0,0,67500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,28,6,0,9,1
5028908,F      ,0,0,0,67500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,28,6,0,46,1
5028909,F      ,0,0,0,67500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,28,6,0,16,1
5028911,M      ,0,1,0,126000,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Laborers                                          ,2,54,3,0,13,1
5028912,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,59,1
5028916,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,11,1
5028917,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,4,1
5028918,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,31,1
5028919,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,1,9,1
5028920,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,10,1
5028921,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,5,1
5028922,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,4,1
5028923,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,7,1
5028924,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,8,1
5028925,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,10,1
5028926,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,14,1
5028927,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,17,1
5028928,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,4,1
5028929,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,25,1
5028930,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,28,1
5028931,F      ,1,1,0,112500,Working                                           ,Secondary / secondary special                     ,Married                                           ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,2,48,5,0,11,1
5028932,F      ,0,1,0,225000,Working                                           ,Secondary / secondary special                     ,Widow                                             ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,1,48,1,0,45,1
5028933,F      ,0,1,0,225000,Working                                           ,Secondary / secondary special                     ,Widow                                             ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,1,48,1,0,45,1
5028934,F      ,0,1,0,225000,Working                                           ,Secondary / secondary special                     ,Widow                                             ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,1,48,1,0,45,1
5028940,F      ,0,1,0,225000,Working                                           ,Secondary / secondary special                     ,Widow                                             ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,1,48,1,0,46,1
5028941,F      ,0,1,0,225000,Working                                           ,Secondary / secondary special                     ,Widow                                             ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,1,48,1,0,23,1
5028942,F      ,0,1,0,225000,Working                                           ,Secondary / secondary special                     ,Widow                                             ,House / apartment                                 ,1,0,0,0,Sales staff                                       ,1,48,1,0,46,1
